200819,0.64633
200820,0.640605
200821,0.63601
200822,0.64451
200823,0.639605
200824,0.647575
200825,0.64107
200826,0.633275
200827,0.636855
200828,0.6291
200829,0.632195
200830,0.637955
200831,0.644325
200832,0.667615
200833,0.679085
200834,0.677565
200835,0.685125
200836,0.70518
200837,0.70285
200838,0.686805
200839,0.69618
200840,0.730475
200841,0.73979
200842,0.75555
200843,0.78826
200844,0.782155
200845,0.78862
200846,0.79245
200847,0.785185
200848,0.787395
200849,0.777965
200850,0.730445
200851,0.715155
200852,0.711305
20091,0.727525
20092,0.747885
20093,0.761535
20094,0.765885
20095,0.778395
20096,0.77455
20097,0.784365
20098,0.78265
20099,0.79229
200910,0.78827
200911,0.76669
200912,0.73618
200913,0.752125
200914,0.747035
200915,0.75697
200916,0.768455
200917,0.75786
200918,0.75155
200919,0.7354
200920,0.73595
200921,0.71614
200922,0.706165
200923,0.71418
200924,0.717025
200925,0.717
200926,0.710935
200927,0.716445
200928,0.71508
200929,0.706035
200930,0.705365
200931,0.698895
200932,0.70411
200933,0.705105
200934,0.69925
200935,0.699495
200936,0.69527
200937,0.68397
200938,0.6791
200939,0.683035
200940,0.68292
200941,0.67593
200942,0.66952
200943,0.670335
200944,0.67731
200945,0.670195
200946,0.670575
200947,0.66917
200948,0.665605
200949,0.67432
200950,0.68545
200951,0.69809
200952,0.695505
20101,0.696405
20102,0.6919
20103,0.698785
20104,0.709025
20105,0.7195
20106,0.72973
20107,0.733215
20108,0.73698
20109,0.734725
201010,0.734045
201011,0.72822
201012,0.74191
201013,0.743705
201014,0.74378
201015,0.73819
201016,0.74318
201017,0.751535
201018,0.762455
201019,0.785505
201020,0.80909
201021,0.805155
201022,0.815115
201023,0.8336
201024,0.819
201025,0.810085
201026,0.81193
201027,0.79485
201028,0.789145
201029,0.774785
201030,0.77164
201031,0.76223
201032,0.760765
201033,0.78034
201034,0.78779
201035,0.7845
201036,0.780395
201037,0.7789
201038,0.760015
201039,0.739935
201040,0.72451
201041,0.717145
201042,0.717135
201043,0.718455
201044,0.714935
201045,0.71761
201046,0.733905
201047,0.73733
201048,0.758965
201049,0.750665
201050,0.753405
201051,0.759705
201052,0.76013
20111,0.75175
20112,0.77037
20113,0.74698
20114,0.73374
20115,0.7302
20116,0.734535
20117,0.73867
20118,0.73066
20119,0.72472
201110,0.71709
201111,0.718265
201112,0.70608
201113,0.708945
201114,0.702445
201115,0.691885
201116,0.693565
201117,0.683915
201118,0.67504
201119,0.69716
201120,0.70508
201121,0.70767
201122,0.69762
201123,0.68446
201124,0.697025
201125,0.69921
201126,0.70012
201127,0.69125
201128,0.7058
201129,0.70603
201130,0.694865
201131,0.69866
201132,0.70158
201133,0.698095
201134,0.694685
201135,0.692115
201136,0.70764
201137,0.730225
201138,0.729655
201139,0.739005
201140,0.74881
201141,0.738205
201142,0.724245
201143,0.719165
201144,0.716455
201145,0.727645
201146,0.733635
201147,0.74192
201148,0.750645
201149,0.74588
201150,0.75612
201151,0.766485
201152,0.767275
201153,0.77191
20121,0.7848
20122,0.78478
20123,0.77009
20124,0.759695
20125,0.759015
20126,0.759315
20127,0.75735
20128,0.745245
20129,0.757845
201210,0.76248
201211,0.758335
201212,0.752465
201213,0.753015
201214,0.76338
201215,0.763255
201216,0.757865
201217,0.756455
201218,0.76709
201219,0.778755
201220,0.78655
201221,0.79994
201222,0.802675
201223,0.797825
201224,0.79078
201225,0.7987
201226,0.79402
201227,0.814185
201228,0.816035
201229,0.822965
201230,0.813775
201231,0.808965
201232,0.81268
201233,0.80669
201234,0.79835
201235,0.79505
201236,0.780215
201237,0.76468
201238,0.7729
201239,0.77551
201240,0.771065
201241,0.769185
201242,0.768285
201243,0.77277
201244,0.780165
201245,0.786015
201246,0.78243
201247,0.771945
201248,0.767515
201249,0.77113
201250,0.75875
201251,0.757585
201252,0.757355
20131,0.76481
20132,0.75015
20133,0.75043
20134,0.74199
20135,0.736255
20136,0.74649
20137,0.749515
20138,0.76043
20139,0.767605
201310,0.76857
201311,0.77023
201312,0.77475
201313,0.779635
201314,0.767835
201315,0.76357
201316,0.766815
201317,0.7643
201318,0.762815
201319,0.77155
201320,0.777225
201321,0.773305
201322,0.766515
201323,0.754195
201324,0.749765
201325,0.76314
201326,0.76855
201327,0.77691
201328,0.76422
201329,0.759145
201330,0.753535
201331,0.75263
201332,0.75114
201333,0.74905
201334,0.748545
201335,0.75752
201336,0.75644
201337,0.74878
201338,0.740065
201339,0.73882
201340,0.73748
201341,0.737955
201342,0.72916
201343,0.726145
201344,0.74093
201345,0.74607
201346,0.74127
201347,0.737935
201348,0.73592
201349,0.728415
201350,0.727805
201351,0.7312
201352,0.726775
20141,0.734985
20142,0.73267
20143,0.737425
20144,0.73177
20145,0.74007
20146,0.73369
20147,0.729295
20148,0.72852
20149,0.72635
201410,0.720455
201411,0.7198
201412,0.724915
201413,0.726615
201414,0.727115
201415,0.721925
201416,0.72395
201417,0.72243
201418,0.720055
201419,0.7274
201420,0.730165
201421,0.733765
201422,0.73427
201423,0.735325
201424,0.737535
201425,0.734995
201426,0.73242
201427,0.735045
201428,0.736015
201429,0.740555
201430,0.744975
201431,0.74608
201432,0.74706
201433,0.748965
201434,0.756625
201435,0.761625
201436,0.773185
201437,0.77278
201438,0.779325
201439,0.78925
201440,0.79361
201441,0.79002
